Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Botswana,BWA,39.3551128280889
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Brazil,BRA,14.8053499435965
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,British Virgin Islands,VGB,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Brunei Darussalam,BRN,51.93227637834
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Bulgaria,BGR,66.9400965297294
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Burkina Faso,BFA,30.7916263801049
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Burundi,BDI,7.76140297738381
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cabo Verde,CPV,48.779428128708
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cambodia,KHM,61.5957275117758
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cameroon,CMR,19.3137140863092
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Canada,CAN,32.1309207635923
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cayman Islands,CYM,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Central African Republic,CAF,18.883624410786
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Chad,TCD,35.995118939051
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Channel Islands,CHI,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Chile,CHL,28.8116371114346
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,China,CHN,19.5148403052145
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Colombia,COL,15.9260081077713
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Comoros,COM,13.2479764053137
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Congo, Dem. Rep.",COD,33.6201804897656
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Congo, Rep.",COG,98.8892553675039
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Costa Rica,CRI,33.7481841484995
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cote d'Ivoire,CIV,29.797001260932
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Croatia,HRV,50.5166501106333
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cuba,CUB,14.5016646171381
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Curacao,CUW,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cyprus,CYP,73.0657600701529
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Czech Republic,CZE,78.3860643927324
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Denmark,DNK,55.6416285468058
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Djibouti,DJI,148.776840430178
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Dominica,DMA,42.926590516401
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Dominican Republic,DOM,23.5514313042858
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ecuador,ECU,22.8197630625449
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Egypt, Arab Rep.",EGY,18.9119754811376
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,El Salvador,SLV,28.9080093640864
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Equatorial Guinea,GNQ,58.1084857330221
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Eritrea,ERI,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Estonia,EST,74.2567080764856
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Eswatini,SWZ,40.5013726680363
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ethiopia,ETH,8.36742913212249
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Faroe Islands,FRO,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Fiji,FJI,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Finland,FIN,38.5612468170593
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,France,FRA,31.3374754046807
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,French Polynesia,PYF,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Gabon,GAB,50.5365129884182
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Gambia, The",GMB,21.8537784391164
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Georgia,GEO,50.5588652736702
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Germany,DEU,47.416105275433
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ghana,GHA,35.2643308243325
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Gibraltar,GIB,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Greece,GRC,36.1292311982958
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Greenland,GRL,40.8302110037468
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Grenada,GRD,54.2108057464085
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guam,GUM,19.6790540540541
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guatemala,GTM,18.1206244900076
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guinea,GIN,37.6037749966787
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guinea-Bissau,GNB,25.3355679651253
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guyana,GUY,35.4709475301708
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Haiti,HTI,17.0764528740146
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Honduras,HND,41.7848760727686
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Hong Kong SAR, China",HKG,188.282176930954
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Hungary,HUN,84.9389143286366
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Iceland,ISL,47.218218965954
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,India,IND,19.7380186739389
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Indonesia,IDN,20.9656940886152
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Iran, Islamic Rep.",IRN,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Iraq,IRQ,43.9693972238568
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ireland,IRL,122.32608520648
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Isle of Man,IMN,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Israel,ISR,29.4460992004691
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Italy,ITA,31.4534365562806
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Jamaica,JAM,37.9578534128366
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Japan,JPN,18.4482975021555
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Jordan,JOR,35.6387459803857
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kazakhstan,KAZ,37.526947872744
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kenya,KEN,13.1760260357214
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kiribati,KIR,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Korea, Dem. People’s Rep.",PRK,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Korea, Rep.",KOR,44.0101546966342
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kosovo,XKX,26.4320992555211
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kuwait,KWT,56.7205573173804
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kyrgyz Republic,KGZ,32.7331980765851
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lao PDR,LAO,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latvia,LVA,61.3040259640911
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lebanon,LBN,23.3398620280701
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lesotho,LSO,43.8302387043622
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Liberia,LBR,26.0110294117647
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Libya,LBY,62.2291378802998
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Liechtenstein,LIE,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lithuania,LTU,75.6209017868972
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Luxembourg,LUX,211.559048709607
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Macao SAR, China",MAC,82.7904539587016
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Madagascar,MDG,28.6819681190019
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Malawi,MWI,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Malaysia,MYS,68.7573691318213
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Maldives,MDV,69.0868869367027
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mali,MLI,23.6013217453071
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Malta,MLT,144.86553883247
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Marshall Islands,MHL,40.4471750467737
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mauritania,MRT,45.0944490951848
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mauritius,MUS,40.6646648389109
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mexico,MEX,39.2893057052491
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Micronesia, Fed. Sts.",FSM,35.4747287148431
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Moldova,MDA,29.2882913277332
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Monaco,MCO,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mongolia,MNG,58.6603865135822
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Montenegro,MNE,42.8750002680603
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Morocco,MAR,38.7346836257321
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mozambique,MOZ,47.7612389031649
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Myanmar,MMR,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Namibia,NAM,38.731667423993
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nauru,NRU,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nepal,NPL,8.93352532154433
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Netherlands,NLD,84.321978608313
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,New Caledonia,NCL,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,New Zealand,NZL,28.1255908808514
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nicaragua,NIC,41.9806238071078
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Niger,NER,15.740180440495
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nigeria,NGA,15.4938023753646
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,North Macedonia,MKD,60.3406289186258
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Northern Mariana Islands,MNP,53.817082388511
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Norway,NOR,38.4416544411277
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Oman,OMN,58.2588355712734
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Pakistan,PAK,8.79274490221183
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Palau,PLW,46.9948932181529
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Panama,PAN,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Papua New Guinea,PNG,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Paraguay,PRY,36.0092127985874
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Peru,PER,25.3766582211181
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Philippines,PHL,31.6840035925657
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Poland,POL,55.5903768930458
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Portugal,PRT,43.5217306698203
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Puerto Rico,PRI,59.8964312588932
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Qatar,QAT,53.5952497853732
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Romania,ROU,41.6418648954979
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Russian Federation,RUS,30.7411349729631
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Rwanda,RWA,17.3714870459773
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Samoa,WSM,32.5752335677553
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,San Marino,SMR,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sao Tome and Principe,STP,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Saudi Arabia,SAU,39.9024873871269
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Senegal,SEN,21.8503343897493
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Serbia,SRB,50.7755107758304
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Seychelles,SYC,87.0342428198024
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sierra Leone,SLE,17.4672993262746
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Singapore,SGP,176.378700441493
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sint Maarten (Dutch part),SXM,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Slovak Republic,SVK,96.0902870846423
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Slovenia,SVN,85.3786313506452
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Solomon Islands,SLB,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Somalia,SOM,25.9275203330935
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Africa,ZAF,29.9070826047072
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Sudan,SSD,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Spain,ESP,35.1166576414935
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sri Lanka,LKA,22.7849790406525
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Kitts and Nevis,KNA,59.8744369987718
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Lucia,LCA,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Martin (French part),MAF,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Vincent and the Grenadines,VCT,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sudan,SDN,10.2488354394272
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Suriname,SUR,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sweden,SWE,45.7877169725135
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Switzerland,CHE,66.1294458519749
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Syrian Arab Republic,SYR,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tajikistan,TJK,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tanzania,TZA,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Thailand,THA,66.8185607170986
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Timor-Leste,TLS,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Togo,TGO,31.3166169382988
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tonga,TON,22.2979071243079
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Trinidad and Tobago,TTO,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tunisia,TUN,48.9165195589326
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Turkey,TUR,29.5301044366533
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Turkmenistan,TKM,22.6661946952279
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Turks and Caicos Islands,TCA,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tuvalu,TUV,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Uganda,UGA,19.5092165021548
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ukraine,UKR,45.2099723888402
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,United Arab Emirates,ARE,93.8614242823705
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,United Kingdom,GBR,30.0068495774848
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,United States,USA,12.2186917545542
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Uruguay,URY,21.0042656617065
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Uzbekistan,UZB,29.1091015791655
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Vanuatu,VUT,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Venezuela, RB",VEN,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Vietnam,VNM,105.831805095761
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Virgin Islands (U.S.),VIR,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,West Bank and Gaza,PSE,19.8653521165306
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Yemen, Rep.",YEM,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Zambia,ZMB,37.4225503254352
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Zimbabwe,ZWE,22.9241144922988
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Arab World,ARB,47.3689892164231
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Caribbean small states,CSS,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Central Europe and the Baltics,CEB,65.2287901035061
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Early-demographic dividend,EAR,27.1221522169611
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,East Asia & Pacific,EAS,29.8107886731089
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,East Asia & Pacific (excluding high income),EAP,25.0323162307541
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,25.0317976253408
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Euro area,EMU,45.9002435897439
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Europe & Central Asia,ECS,43.7677280982379
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Europe & Central Asia (excluding high income),ECA,34.33792700282
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,37.5900194371106
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,European Union,EUU,44.7687866724287
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Fragile and conflict affected situations,FCS,38.6625080659636
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Heavily indebted poor countries (HIPC),HPC,26.9010116668557
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,High income,HIC,31.8956876748491
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,IBRD only,IBD,26.8903504479298
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,IDA & IBRD total,IBT,26.50288661804
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,IDA blend,IDB,16.4050351709673
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,IDA only,IDX,23.9103809221658
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,IDA total,IDA,19.9718607826901
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Late-demographic dividend,LTE,30.9415191883002
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latin America & Caribbean,LCN,22.9986549350934
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latin America & Caribbean (excluding high income),LAC,22.1486033814737
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,22.5449207027537
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Least developed countries: UN classification,LDC,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Low & middle income,LMY,25.5790180807517
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Low income,LIC,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lower middle income,LMC,24.723622514701
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Middle East & North Africa,MEA,46.8491769920885
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Middle East & North Africa (excluding high income),MNA,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Middle income,MIC,25.6035739415851
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,North America,NAC,14.02579767887
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Not classified,INX,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,OECD members,OED,29.3165450465449
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Other small states,OSS,59.4003508763282
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Pacific island small states,PSS,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Post-demographic dividend,PST,30.0202450999178
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Pre-demographic dividend,PRE,26.0571609009532
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Small states,SST,57.4215431278991
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Asia,SAS,18.4414470738409
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Asia (IDA & IBRD),TSA,18.4414470738409
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sub-Saharan Africa,SSF,25.3709894895176
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sub-Saharan Africa (excluding high income),SSA,25.3140616140932
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,25.3709894895176
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Upper middle income,UMC,25.8509325799708
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,World,WLD,30.1053597986183
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 04/09/2020,,,,
