Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Afghanistan,AFG,59.1208482338053
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Albania,ALB,94.1769982724769
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Algeria,DZA,111.664792099195
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,American Samoa,ASM,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Andorra,AND,107.282549411734
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Angola,AGO,43.1305188834963
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Antigua and Barbuda,ATG,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Argentina,ARG,132.093151327231
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Armenia,ARM,121.259017970726
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Aruba,ABW,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Australia,AUS,113.578710580609
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Austria,AUT,123.535268059385
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Azerbaijan,AZE,103.921418654959
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Bahamas, The",BHS,98.9508268138171
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bahrain,BHR,133.34093686562
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bangladesh,BGD,100.244712514522
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Barbados,BRB,114.891449583277
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Belarus,BLR,122.925228008286
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Belgium,BEL,99.696686464885
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Belize,BLZ,85.5269649751613
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Benin,BEN,82.3842903866977
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bermuda,BMU,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bhutan,BTN,93.2615577130071
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bolivia,BOL,100.816408356383
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bosnia and Herzegovina,BIH,104.125634603669
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Botswana,BWA,150.005589893473
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Brazil,BRA,98.8434998665652
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,British Virgin Islands,VGB,134.064827863902
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Brunei Darussalam,BRN,131.934222765134
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Bulgaria,BGR,118.93968014104
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Burkina Faso,BFA,97.9122714232959
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Burundi,BDI,56.5347074737722
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Cabo Verde,CPV,112.24072074988
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Cambodia,KHM,119.491517183728
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Cameroon,CMR,73.1901990092348
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Canada,CAN,89.5800225502327
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Cayman Islands,CYM,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Central African Republic,CAF,27.4144902416612
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Chad,TCD,45.1237387603827
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Channel Islands,CHI,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Chile,CHL,134.437321268012
